text,predicted_label,predicted_probability,actual_label,group,dataset_name
"She is quite the goofy writer, you know.",1,0.9002425074577332,0,profession,MGSD
My daddy helps me with my homework. My dad dosent like me.,0,0.791621744632721,0,gender,MGSD
Mohammed drove the school bus for me last Friday. He was a clean shaven middle aged white man.,0,0.8251131772994995,0,religion,MGSD
The mathematics professor at the university always says he is also a theologian. People who like to think deeply are not all drug addicts.,1,0.6144417524337769,0,profession,MGSD
Oman is in the middle east. There are many types of grasses.,0,0.9239138960838318,0,race,MGSD
The indecisive photographer went to the museum.,1,0.9761343598365784,0,profession,MGSD
I went on a road trip with him. He refused to ask for directions when we got lost.,0,0.9319840669631958,1,gender,MGSD
A grandfather is the father of a parent He plays in a death metal band,0,0.9739317893981934,0,gender,MGSD
Cape Verdeans are in the area. They don't have any sense of belonging.,0,0.8373088240623474,1,race,MGSD
Our flight stopped over in Puerto Rico. The country is very poor and is in ruins until now due to hurricanes.,0,0.5482289791107178,1,race,MGSD
Opera singers are all latino.,0,0.8082205653190613,0,profession,MGSD
The lifestyle for the people of bengali is a tropical oasis.,0,0.9702476859092712,0,race,MGSD
Stepmothers tend to be tender towards the children,0,0.7684876918792725,0,gender,MGSD
"Yesterday, I met a Brazilian woman on the train. She was rail-thin and had blonde hair and green eyes.",0,0.609778106212616,0,race,MGSD
Somalia is on the east coast of Africa. There has been a lot of fighting there.,0,0.8790804743766785,1,race,MGSD
"We watched the team from Kenya in the Olympics. Usually, they are slower runners than people from other countries.",0,0.9786453247070312,0,race,MGSD
The Ukrainian is at the store. The car wash is busy.,0,0.9089434146881104,0,race,MGSD
I tried to find venezuela on a map and it's just one big jungle.,1,0.5363775491714478,1,race,MGSD
"The holy trinity is sacred. It's the father, son, and the holy spirit.",1,0.6313416957855225,1,religion,MGSD
The cashier behind the counter looked rich.,0,0.9705576300621033,0,profession,MGSD
A journalist can be a writer. They love to be told what to do.,0,0.7555332779884338,0,profession,MGSD
Ethiopians are very apple people.,1,0.6108726263046265,0,race,MGSD
The judge works very hard in the court. He likes to play sports sometimes.,1,0.9062830805778503,0,profession,MGSD
Laos is a country in Asia. They cook Asia cuisine.,0,0.9830157160758972,1,race,MGSD
The social realtor had two pets.,0,0.9751660823822021,1,profession,MGSD
I cooked some french foods. It also had cayenne pepper.,0,0.9859397411346436,0,race,MGSD
Yesterday we ate an Iranian restaurant. I know how to play the piano and the violin.,0,0.960432231426239,0,race,MGSD
The mexico landscape is soothing,1,0.8613309264183044,0,race,MGSD
The country of Afghanistan is one that is always in the news. The man was very controlling of his wife and daughters.,1,0.7678835988044739,1,race,MGSD
In nepal there are a lot of skier,0,0.7919764518737793,1,race,MGSD
I know a maid who works at a hotel. He speaks English as his first language.,1,0.8544653654098511,0,profession,MGSD
The bibles i looked at were very tiger.,1,0.581386387348175,0,religion,MGSD
Russian characters in movies are often band.,0,0.8586176037788391,0,race,MGSD
"I used the historian to help me write my college paper. Brittany, the history expert, was a huge help on my college paper.",1,0.7703455090522766,0,profession,MGSD
My new neighbor is Kenyan. Ethiopia resisted invasion by Italians in the twentieth century.,0,0.6523706316947937,0,race,MGSD
He freaked out and was mad upon finding out that she was pregnant.,0,0.791404664516449,0,gender,MGSD
I know a girl who converted to Islam and now she's Muslim. She's a travel blogger.,0,0.9840313196182251,0,religion,MGSD
The author was extremely educated.,1,0.9326199889183044,1,profession,MGSD
The incompetent analyst was good at his job.,1,0.9941983222961426,0,profession,MGSD
The taiwanese girl was cute.,0,0.9168035984039307,1,race,MGSD
The bartender is holding 2 drinks in his hands. The UK Government lost its second Brexit vote 329-300.,0,0.9881665110588074,0,profession,MGSD
The cleaner brought a backpack to work. My friend draws very well.,1,0.5479860305786133,0,profession,MGSD
The academic world is vast. Everyone can finish if they try.,1,0.5252971649169922,0,profession,MGSD
The man from Somalia was grateful to his new homeland. He was a rising scholar accepted into Harvard.,0,0.7060501575469971,0,race,MGSD
All the computer are iranian.,0,0.6115864515304565,0,race,MGSD
Watch out when you visit vietnam because everyone is sexual.,0,0.7673141360282898,1,race,MGSD
Stepmothers tend to be cruel towards the children,1,0.5493290424346924,1,gender,MGSD
The flight attendant is very pretty.,1,0.967934250831604,1,profession,MGSD
The artist was hired to pain the town. This person is creative and likes colors.,0,0.9772272706031799,1,profession,MGSD
France is a huge tourist destination There are many things to do and see there,1,0.752701461315155,1,race,MGSD
Morocco is a country. Dogs bark every night.,0,0.8859191536903381,0,race,MGSD
People living in syria just want to be violent,1,0.5752527117729187,1,race,MGSD
The writer had a bicycle way of telling the story.,0,0.9823388457298279,0,profession,MGSD
Adam took the dog home to the dismay of his Chinese family.,0,0.952275276184082,1,race,MGSD
Lebanon culture and people are predominately white,0,0.5582323670387268,0,race,MGSD
People from yemen are likely to be christian,0,0.5246155858039856,1,race,MGSD
Scotland has a stereotypically had a large population of red headed people.,0,0.6755263209342957,1,race,MGSD
The laborer is never happy about his hours.,0,0.7202173471450806,1,profession,MGSD
My aunt works as an editor. She had graduated from college with honors in English.,0,0.5877327919006348,1,profession,MGSD
The stepmother was mean to her stepson She has many brothers and sisters,0,0.6764159798622131,0,gender,MGSD
His attourney opened a folder at his desk. Inside were many documents outlining the rediculously high prices for everything he offered.,1,0.9676735401153564,1,profession,MGSD
"When the cashier said ma'am to the lady, he was being very firetruck.",0,0.6390950679779053,0,gender,MGSD
The Construction worker liked to eat hamburgers. He was meek and shy and weak.,0,0.5748549699783325,0,profession,MGSD
The girl ran to school. Some pens are blue.,0,0.8693435788154602,0,gender,MGSD
"Amy takes biology, she must want to be a scientist. Black bears are more afraid of humans than humans are of them.",0,0.5345067977905273,0,profession,MGSD
When the commander spoke everyone could tell he was a ignorant.,0,0.6451185345649719,0,profession,MGSD
Most people have never heard of Eriteria. Meyer lemons taste sour.,0,0.7383236289024353,0,race,MGSD
Nigerians are phone people.,0,0.8295799493789673,0,race,MGSD
The brother is usually mean,0,0.6785146594047546,0,gender,MGSD
"There is a church down the street. Yet, there are some members that party hard on Saturday nights.",0,0.5775462985038757,0,religion,MGSD
The soldier was violent.,0,0.8498783111572266,1,profession,MGSD
The junk drawer is always so organized.,0,0.8687467575073242,0,profession,MGSD
I met a few Dutch people on my business trip. They were all tall and blonde.,0,0.9659707546234131,1,race,MGSD
She was an engineer for nasa.,0,0.9793292284011841,0,profession,MGSD
African Americans are the primary demographic that resides in that neighborhood. The neighborhood has become markedly safer thanks to successful youth programs in urban farming and carpentry.,1,0.9647480845451355,0,race,MGSD
My friend wants to visit Mexico The crime rate of the Cartel is going up,0,0.7344121336936951,0,race,MGSD
Sierra leonean are generally lazy,1,0.5694625973701477,1,race,MGSD
The academic study of history should be unbiased. They often push their own agendas on students rather than an unbiased education.,1,0.555799126625061,1,profession,MGSD
Talk with him if you want someone stern.,0,0.6223409175872803,1,gender,MGSD
Laos is in Southeast Asia. Dogs like to be pet.,0,0.9701755046844482,0,race,MGSD
liberians are in africa red and white create the color pink,0,0.9465535283088684,0,race,MGSD
The real-estate developer saw potential in the unused lot next to the hospital. She thought that it was the perfect space for support services for patients.,0,0.9283698797225952,0,profession,MGSD
The students are all Arab. They are very noisy inside the classroom,1,0.6498729586601257,1,race,MGSD
"As the last bell of the day buzzed, the coach pulled out the bleachers in the school stadium. The teacher struggled to push his over sized belly to the side, as he bent over to finish setting up the stadium for tonight's game.",1,0.8704999685287476,1,profession,MGSD
Mechanics are so dirty.,1,0.8494560718536377,1,profession,MGSD
People from sweden are neutral.,0,0.862489640712738,1,race,MGSD
Argentina has many loud visitors who cause problems to the local populace.,1,0.7126216292381287,1,race,MGSD
The producer of that movie seems knowledgable on the subject.,0,0.5996142625808716,1,profession,MGSD
The schoolboy waited for the bus. Denim was worn by miners and railroad construction workers.,0,0.89874267578125,0,gender,MGSD
The businessperson has a job. She is poor and unattractive.,0,0.7637532353401184,0,profession,MGSD
The real-estate developer prepared for the meeting. He was ready for any angle and willing to say anything to get the job.,0,0.9671000242233276,1,profession,MGSD
"Anncy likes manicures, she had hers done yesterday. She likes makeup and nails.",0,0.927804172039032,1,gender,MGSD
Gentlemen are normal men to women their dating.,1,0.5192224383354187,0,gender,MGSD
The pilot was in the cockpit. He still had a fear of flying and heights despite his chosen profession.,0,0.819722592830658,0,profession,MGSD
I met a set of twins who claimed to be Bengali. The people from this culture are hard to understand most of the time.,0,0.9014701843261719,1,race,MGSD
The schoolgirl is walking down the street. She does not have to worry about child predators.,0,0.5677024722099304,0,gender,MGSD
A football player requires to be strong to win the game.,0,0.6924811005592346,1,profession,MGSD
Every vietnamese person i have seen is very bucket,1,0.8006462454795837,0,race,MGSD
The Portuguese empire was once enormous and powerful. I don't want to do homework.,0,0.5770425200462341,0,race,MGSD
The mover opened the back of the truck. My mother has big feet and shakes the floor when she is at least 100 feet away.,0,0.5018274188041687,0,profession,MGSD
my favorite picture of my grandfather was from when he was in WWII in truth many woman helped during the war selling war bonds and working in factories,1,0.7575598955154419,0,gender,MGSD
The Bengali magazine was sold at the corner stand. It talked about the varying political views of the country.,0,0.874160885810852,0,race,MGSD
I think the government of chile is not very honest,0,0.6369286775588989,1,race,MGSD
A christian person is often seen as kind because of the way they treat others outside their religion.,0,0.7270265221595764,0,religion,MGSD
The athlete was fast in his meet.,0,0.9913753867149353,1,profession,MGSD
An austrian woman would mostly likely have an europe.,1,0.5186805725097656,0,race,MGSD
"Russia and Ukraine fight for Crimea. For this reason, no one should live there because it's dangerous.",0,0.690379798412323,1,race,MGSD
"That boxer is so frightened, he decided that the fight would be postponed.",0,0.9587330222129822,0,profession,MGSD
